index,page_name,page_url,project_url,mhtml_name
127,扫描隧道显微镜OpenSTM,https://oshwhub.com/Dimsmary/4ieRpV8S00kGn1MTpsc4MyZat8MwQPzn,https://pro.lceda.cn/editor#id=f03fa6a2861948c995cf39c8dc1fa819,扫描隧道显微镜OpenSTM
128,迷你VFD时钟,https://oshwhub.com/thelight/mini8-wei-vfd-shi-zhong-_2022-10-06,https://pro.lceda.cn/editor#id=e37708b345884430bbfeee9036d340a6,迷你VFD时钟
129,适合初学者系列之ESP-全波段收音机,https://oshwhub.com/chimchim4482/GNR001,https://pro.lceda.cn/editor#id=2c69630ef8e0496d822cb85410853897,适合初学者系列之ESP_全波段收音机
130,PCIE转M.2转接卡PCI-e固态硬盘,https://oshwhub.com/kill-star_sx/pcie,https://pro.lceda.cn/editor#id=55b2d183e2094a0b8f83ba3a777bce24,PCIE转M.2转接卡PCI_e固态硬盘
131,大学生方程式赛车方向盘。可用于实车和模拟器。,https://oshwhub.com/nolimy/steeringWheel_project,https://pro.lceda.cn/editor#id=d05e05074b294a08b4069839657ea308,大学生方程式赛车方向盘_可用于实车和模拟器_
132,神之眼Lite,https://oshwhub.com/abrahamabr/shen-zhi-yan-1.0,https://pro.lceda.cn/editor#id=2d93a63421c040b28cdd6af44d5dfef9,神之眼Lite
133,【物联网】鸿蒙智控节点,https://oshwhub.com/PCBguy/uSPBGri2mj45mioEDFejlfLEuDxynjyQ_transfer,https://pro.lceda.cn/editor#id=e2e0f672bb154aac93ae5ffd7d914498,_物联网_鸿蒙智控节点
134,迷你四足机器人ESP32,https://oshwhub.com/shukkkk/xin-xiao-si-zu-_esp32c3-ban,https://pro.lceda.cn/editor#id=e1510c97615d440eb2828f023ac6e88b,迷你四足机器人ESP32
135,大功率微型桌面充电坞,https://oshwhub.com/zhang_ttl/Desktop_charging_dock,https://pro.lceda.cn/editor#id=cd5a30acea1c4e708609ebd8d22d872b,大功率微型桌面充电坞
136,3D打印机无线模块  ESP3D 摄像头 USB串口,https://oshwhub.com/liqijian101/esp3d_esp32__camer-v2,https://pro.lceda.cn/editor#id=23000446cfd84277b2d3dc17d420e659,3D打印机无线模块__ESP3D_摄像头_USB串口
137,USB3.0高速集线器，1转4,https://oshwhub.com/dingcheng/RGBzhi-neng-guang-hui-bang-deng,https://pro.lceda.cn/editor#id=21045070ed944c8bb29e40cb8083f65b,USB3.0高速集线器，1转4
138,可编程电流表,https://oshwhub.com/gnosis/ammeter,https://pro.lceda.cn/editor#id=6a3e586356124231bf22bb74c3c21a8d,可编程电流表
139,【嵌入式】逐梦壹号-基于STC32的智能小车设计,https://oshwhub.com/wei-lai-dian-zi-gong-zuo-shi/qian-ru-shi-ji-yu-stc32-de-zhi-nen-xiao-che-she-ji,https://pro.lceda.cn/editor#id=a670e60acee54566a9f3e841bb634274,_嵌入式_逐梦壹号_基于STC32的智能小车设计
140,GSM-Weather-S3,https://oshwhub.com/yeshengchengxuyuan/b4b67ab1e8234aeebea054b4eda6f549,https://pro.lceda.cn/editor#id=f91e634b70c24b61986a8d072188a2ae,GSM_Weather_S3
141,飞行器设计之5.8Ghz图传,https://oshwhub.com/clz1/5.8Ghztu-zhuan,https://pro.lceda.cn/editor#id=0bc142e0f24e4b06ab6d555f935eca98,飞行器设计之5.8Ghz图传
142,基于NB-IOT的无人水质监测船,https://oshwhub.com/u8xx/ji-yu-NB-IOTde-wu-ren-shui-zhi-j,https://pro.lceda.cn/editor#id=f2511bca2a494ea5b21f7bab5149a33d,基于NB_IOT的无人水质监测船
143,神奇按钮 v1.1版本,https://oshwhub.com/kakaka/shen-qi-an-niu-1-1,https://pro.lceda.cn/editor#id=05fef0f38c384f03a31ddee7f2bd524b,神奇按钮_v1.1版本
144,STC32G12K128核心板-串口下载,https://oshwhub.com/wei-lai-dian-zi-gong-zuo-shi/zui-xiao-xi-tong-stc32g12k128,https://pro.lceda.cn/editor#id=f07efe650d0f42229ef17a07f91d2243,STC32G12K128核心板_串口下载
145,AiPi-Eyes-S2,https://oshwhub.com/ai-thiner_openteam/ai-m61evb-s2_v1-0,https://pro.lceda.cn/editor#id=1a6cfe8e527643f1a104116acd45ef33,AiPi_Eyes_S2
146,盖革计数器-辐射检测仪,https://oshwhub.com/li-chuang-kai-fa-ban/he-fu-she-jian-ce-yi,https://pro.lceda.cn/editor#id=0b146f1d4197423c8b36df8f9ab3e800,盖革计数器_辐射检测仪
147,电动升降桌,https://oshwhub.com/zhaoyiyi1/dian-dong-sheng-xiang-zhuo,https://pro.lceda.cn/editor#id=4451227a252a422e82caf09ef33a8860,电动升降桌
148,智能体重秤,https://oshwhub.com/qgwww/zhi-neng-ti-zhong-cheng,https://pro.lceda.cn/editor#id=10f36e0612d04a29854a7b9fc7f4aac8,智能体重秤
149,物联网智能家居监测控制系统,https://oshwhub.com/edcullen/SMART_HOME,https://pro.lceda.cn/editor#id=0700077999094f5ba0b49e33a3c481d9,物联网智能家居监测控制系统
150,大功率触控桌充,https://oshwhub.com/liuwenchao/chu-mo-dian-yuan,https://pro.lceda.cn/editor#id=00340c84e7004f99af92d8973199aacd,大功率触控桌充
151,3.5KW大功率逆变器 【星火计划】,https://oshwhub.com/leichaolin/xing-huo-ji-hua-3.5KWda-gong-shu,https://pro.lceda.cn/editor#id=d46ef2f68e334a72961d48ba0cfbcae2,3.5KW大功率逆变器__星火计划_
152,单体翻页时钟,https://oshwhub.com/daqolee/dan-tfan-ye-shi-zhong,https://pro.lceda.cn/editor#id=6eb508d58ac24a6bb36ee217c3c9d0b1,单体翻页时钟
153,PEX8748_2SLIMSAS_4NGFF_GEN3,https://oshwhub.com/malong/PEX8748_2SLIMSAS_4NGFF_GEN3,https://pro.lceda.cn/editor#id=3e7667e620664884b5601a9ac67f8540,PEX8748_2SLIMSAS_4NGFF_GEN3
154,7寸mp4播放器,https://oshwhub.com/an_ye/7cun-zhuo-mian-xin-xi-ping,https://pro.lceda.cn/editor#id=ca640e8f80d940ac952f987635485bab,7寸mp4播放器
155,带TF卡双卡双读功能的3.8寸HDMI屏,https://oshwhub.com/zhuyshuang/3-8-cun-hdmi-xian-shi-qi,https://pro.lceda.cn/editor#id=bbe82d4a479248a3857aab6c6b7a3286,带TF卡双卡双读功能的3.8寸HDMI屏
156,TypeC转DP视频输出模块,https://oshwhub.com/lemon_wifi/CH543,https://pro.lceda.cn/editor#id=65658e4036034f449777218befe1933c,TypeC转DP视频输出模块
157,DP转HDMI视频输出模块,https://oshwhub.com/lemon_wifi/PS176,https://pro.lceda.cn/editor#id=6569e8e642c54e7ea7e3e4e9fc8b3976,DP转HDMI视频输出模块
158,TypeC转HDMI视频输出模块,https://oshwhub.com/lemon_wifi/CS5265,https://pro.lceda.cn/editor#id=1a0fa7400f994349a7fa50ce2f7ed87d,TypeC转HDMI视频输出模块
159,TypeC转DP1.4+USB3.2 Gen1,https://oshwhub.com/lemon_wifi/VL171,https://pro.lceda.cn/editor#id=0329db199c2c46bea2eb7a7533197cdc,TypeC转DP1.4+USB3.2_Gen1
160,【瀚文】HelloWord-Keyboard,https://oshwhub.com/pengzhihui/b11afae464c54a3e8d0f77e1f92dc7b7,https://pro.lceda.cn/editor#id=c4aad9461c3941228a784944eb500757,_瀚文_HelloWord_Keyboard
161,AiPi-Eyes-S1,https://oshwhub.com/ai-thiner_openteam/aipi-eyes-s1,https://pro.lceda.cn/editor#id=1367b48cd9594171a2943af73dfe0376,AiPi_Eyes_S1
162,便携式USB Hi-Fi耳放,https://oshwhub.com/xyzdiy/ct7601-usb-dac,https://pro.lceda.cn/editor#id=bf73c8b8d9154fbe9a5e9ffcd6dd26c2,便携式USB_Hi_Fi耳放
163,HDMI进HDMI+VGA+模拟音频出转换器,https://oshwhub.com/aknice/ms9332-ms8005-demo,https://pro.lceda.cn/editor#id=c04ade5f755c437d89db513331ea7b1c,HDMI进HDMI+VGA+模拟音频出转换器
164,HDMI重定时延长+光纤/模拟音频分离-MS9331,https://oshwhub.com/aknice/ms9331,https://pro.lceda.cn/editor#id=aaf23d5f8d634e43ab8c1cbaa45bc2c2,HDMI重定时延长+光纤_模拟音频分离_MS9331
165,3D打印机械臂,https://oshwhub.com/qinzr/robot,https://pro.lceda.cn/editor#id=27a180102e9348889b15b23f8b85c532,3D打印机械臂
166,窗帘控制扩展板,https://oshwhub.com/li-chuang-kai-fa-ban/chuang-lian-kong-zhi-kuo-zhan-ban,https://pro.lceda.cn/editor#id=c4bcca4627ea49ad95e5e51e9e958a09,窗帘控制扩展板
167,基于ESP32制作的多功能LED点阵屏幕，可以显示歌词,https://oshwhub.com/cyaroge/dz_16-n_control,https://pro.lceda.cn/editor#id=5387c62d8e3f47b186051b78661fb9f0,基于ESP32制作的多功能LED点阵屏幕，可以显示歌词
168,【CW32】KODO-ESC无刷电机控制器,https://oshwhub.com/ku-dian-ke-ji-guan/wu-shua-dian-ji-kong-zhi-qi,https://pro.lceda.cn/editor#id=3e7961f29248425abed99c71705bfa4f,_CW32_KODO_ESC无刷电机控制器
169,校园生活助手7,https://oshwhub.com/lxu0423/xiao-yuan-sheng-huo-zhu-shou-7-0,https://pro.lceda.cn/editor#id=e54edcefd3e6460b9b9e74a2471ff3c4,校园生活助手7
170,#第七届立创电赛#基于N32/STM32物联网终端设备,https://oshwhub.com/gbn2333/ji-yustm32,https://pro.lceda.cn/editor#id=9cb0d4f62a304969bddde4cd76a09c0d,#第七届立创电赛#基于N32_STM32物联网终端设备
171,2.8寸Miyoo横板掌机,https://oshwhub.com/sunnygold/miyoogame_2022-12-25_17-58-30,https://pro.lceda.cn/editor#id=a9253f8e80434db3a65cafabb479e602,2.8寸Miyoo横板掌机
172,AiPi-Audio,https://oshwhub.com/ai-thiner_openteam/aipi-audio,https://pro.lceda.cn/editor#id=1efae50c8bf0426cb6be296701685330,AiPi_Audio
173,【复刻Nokia】使用ESP32复刻Nokia1110,https://oshwhub.com/dr.zhang/Nokia1110-ESP32,https://pro.lceda.cn/editor#id=4b7af4f7035e47a1bd212638da50ea76,_复刻Nokia_使用ESP32复刻Nokia1110
174,焊接烟雾净化器,https://oshwhub.com/wzw666/yan-wu-jing-hua-qi,https://pro.lceda.cn/editor#id=f118889d92a94bee919520497506859c,焊接烟雾净化器
175,AiPi-SCP-2.4,https://oshwhub.com/ai-thiner_openteam/aipi-scp-2-4,https://pro.lceda.cn/editor#id=49be91b617494666b2236212a7ce07ec,AiPi_SCP_2.4
176,KVM-Card-Mini,https://oshwhub.com/jancgk/kvm-card-mini,https://pro.lceda.cn/editor#id=a88ff7f41a7e4ec98a0f5670b47edcad,KVM_Card_Mini
177,[米家 | ESP8266]窗帘电机,https://oshwhub.com/littleoandlittleq/dian-dong-chuang-lian,https://pro.lceda.cn/editor#id=fe53787deb4540fb846fd8d02ea70712,[米家___ESP8266]窗帘电机
178,PCIe_Bifurcation,https://oshwhub.com/oldmonster/CEM4NGFF_GEN4_EVM,https://pro.lceda.cn/editor#id=ec9f170074f84d3a8cce071b74fc1163,PCIe_Bifurcation
179,RTL8367RB-VB-CG,https://oshwhub.com/clown/rtl8367rb-vb-cg,https://pro.lceda.cn/editor#id=248dd7ba37a74c65bda5fdb5b4464368,RTL8367RB_VB_CG
180,[低功耗 | 可充电] ESP8266无线开关,https://oshwhub.com/littleoandlittleq/wu-xian-kai-guan,https://pro.lceda.cn/editor#id=3cc9490340b049ed82e5d3d139b1ecc2,[低功耗___可充电]_ESP8266无线开关
181,[PD协议 | 高颜值]mini加热台,https://oshwhub.com/littleoandlittleq/bian-xie-jia-re-tai,https://pro.lceda.cn/editor#id=977b637a85fa44fbb5d4214373576a04,[PD协议___高颜值]mini加热台
182,基于CW32L系列MCU的指夹式血氧仪,https://oshwhub.com/ilex_35/CW32L-xue-yang-yi,https://pro.lceda.cn/editor#id=521a2bde3a9147f3a6833630af7d0974,基于CW32L系列MCU的指夹式血氧仪
183,多功能控制台,https://oshwhub.com/flyn/mutifuncontrol,https://pro.lceda.cn/editor#id=47e9b3ee13d04fb88df7a88c3d7b4425,多功能控制台
184,立创·梁山派-游戏机扩展板,https://oshwhub.com/li-chuang-kai-fa-ban/tian-kui-xing-kuo-zhan-ban,https://pro.lceda.cn/editor#id=b9c454f5b8e14ece9527918782534759,立创·梁山派_游戏机扩展板
185,STM32数字万用表,https://oshwhub.com/geekmwb/wan-yong-biao-_-kai-yuan,https://pro.lceda.cn/editor#id=4a42e2ca8844486fbf87292d44aafc4b,STM32数字万用表
186,AiPi-DSL,https://oshwhub.com/ai-thiner_openteam/aipi-dsl,https://pro.lceda.cn/editor#id=4f8feff6fe6d4254a221d88161e4804b,AiPi_DSL
187,M.2无线网卡和SATA转NGFF转接卡,https://oshwhub.com/beiming_leiming/m-2-wu-xian-wang-ka-zhuan-jie-ka,https://pro.lceda.cn/editor#id=5182279c6d644dccb4aaf72ad623e84f,M.2无线网卡和SATA转NGFF转接卡
188,【训练营】就决定是你了，皮卡丘大侦探！,https://oshwhub.com/chi_a/hong-meng-ji-qi-gou,https://pro.lceda.cn/editor#id=7d9f9900a51e45b6b777d0a7a72ca2a0,_训练营_就决定是你了，皮卡丘大侦探！
189,【立创电赛】基于瑞萨的桌面电子时钟设计,https://oshwhub.com/course-examples/li-chuang-dian-sai-ji-yu-rui-sa-de-zhuo-mian-dian-zi-shi-zhong-she-ji,https://pro.lceda.cn/editor#id=9152846bd44a46aab4aef9910a1062d9,_立创电赛_基于瑞萨 的桌面电子时钟设计
190,桌面电脑硬件监控,https://oshwhub.com/gugugu625/zhuo-mian-dian-nao-ying-jian-jia,https://pro.lceda.cn/editor#id=3bb4a75a27fd44a897f5bce31e032705,桌面电脑硬件监控
191,【电子竞赛】21年电赛F题-智能送药小车,https://oshwhub.com/li-chuang-kai-fa-ban/21-dian-sai-f-ti-zhi-neng-song-yao-xiao-che,https://pro.lceda.cn/editor#id=790fc80a67704294b015162b3adb5583,_电子竞赛_21年电赛F题_智能送药小车
192,小安派-Cam-U,https://oshwhub.com/ai-thiner_openteam/bl618-usb-cam_v1-0,https://pro.lceda.cn/editor#id=30bfc77a858a422281fdaf695b9d8b2d,小安派_Cam_U
193,穿越机分电板2-6s(已测试),https://oshwhub.com/jhx275816/chuan-yue-ji-fen-dian-ban-2-6s-yi-jing-ce-shi,https://pro.lceda.cn/editor#id=bc54fe4fba5f4991b7d7af17efcc9d3c,穿越机分电板2_6s(已测试)
194,【 Monica】DIY手表~,https://oshwhub.com/eedadada/monica,https://pro.lceda.cn/editor#id=27b7b1bb16bb4f79aac31f3b1191300a,__Monica_DIY手表~
195,基于梁山派电子物料收纳盒,https://oshwhub.com/int_and_long/ji-yu-liang-shan-pai-dian-zi-wu-liao-shou-na-he,https://pro.lceda.cn/editor#id=333999eabe0f4d8880e8ea09c34fa273,基于梁山派电子物料收纳盒
196,【立创开发板】梁山派瓦力机器人,https://oshwhub.com/gshaoburuchuan/li-chuang-kai-fa-ban-liang-shan-pai-wa-li-ji-qi-ren,https://pro.lceda.cn/editor#id=5e7af8aeffd444b6a154e6e68ca1f112,_立创开发板_梁山派瓦力机器人
197,TNT氛围灯,https://oshwhub.com/small_da/TNTfen-wei-deng,https://pro.lceda.cn/editor#id=952a2d360bb6430e8073b68e152c993b,TNT氛围灯
198,带MUX可正反插的TYPE-C转HDMI+USB3+PD+VGA,https://oshwhub.com/aknice/dai-mux-de-type-c-zhuan-hdmi-usb3-1-pd,https://pro.lceda.cn/editor#id=4968f7ef5c004545b4e2ac95bb517670,带MUX可正反插的TYPE_C转HDMI+USB3+PD+VGA
199,第十四届蓝桥杯EDA赛模拟题一,https://oshwhub.com/course-examples/di-shi-si-jie-lan-qiao-bei-eda-sai-mo-ni-ti-yi,https://pro.lceda.cn/editor#id=27ff3ee0e94d48bc9e1f50a2a2274254,第十四届蓝桥杯EDA赛模拟题一
200,RGB_800X480,https://oshwhub.com/li-chuang-kai-fa-ban/rgb_mcu_480x800_transfer,https://pro.lceda.cn/editor#id=d4d177e5c12449959c82ff85fd6f6869,RGB_800X480
201,小安派-Cam-D,https://oshwhub.com/ai-thiner_openteam/m6132cam,https://pro.lceda.cn/editor#id=616ea332e8b343fabe97e62596c1fd5e,小安派_Cam_D
202,T12焊笔v6.1,https://oshwhub.com/buerchen/t12-han-bi-v6-1,https://pro.lceda.cn/editor#id=c610a9bc18ac4a17a88ab6e427a25d6f,T12焊笔v6.1
203,Cube-443_示波镊子,https://oshwhub.com/an_ye/cube-443_-shi-bo-nie-zi,https://pro.lceda.cn/editor#id=14c10ccf2d8c4c7e8a9f3875122ad282,Cube_443_示波镊子
204,基于STM32+移远EC20的CAN网络车载终端,https://oshwhub.com/sxy2020/vehicle_4g_device,https://pro.lceda.cn/editor#id=3a2473d52c254d7b8f0275672cd6ce03,基于STM32+移远EC20的CAN网络车载终端
205,离线语音蓝牙音箱,https://oshwhub.com/gongchengshi110/li-xian-yu-yin-lan-ya-yin-xiang,https://pro.lceda.cn/editor#id=3424d3dfa3034f02901bbbc400c484d5,离线语音蓝牙音箱
206,基于ESP32和STM32的智能鱼缸系统控制板,https://oshwhub.com/xk-w/ji-yu-ESP32-STM32de-zhi-neng-yu-,https://pro.lceda.cn/editor#id=2d794da91cf04ae38c9aa1944c8c6003,基于ESP32和STM32的智能鱼缸系统控制板
207,4寸分光棱镜屏-HDMI驱动板,https://oshwhub.com/zhuyshuang/4cun-fang-xing-HDMIping-dai-USBc,https://pro.lceda.cn/editor#id=c116a26eca9c49fe94e1c43fb7a5347f,4寸分光棱镜屏_HDMI驱动板
208,环境气象监测仪2,https://oshwhub.com/yifan0131/huan-jing-qi-xiang-jian-ce-yi-2,https://pro.lceda.cn/editor#id=40a60959fb744621bb078c690b666ad5,环境气象监测仪2
209,Bili_Robot,https://oshwhub.com/qiufengluoye/lumi_robot,https://pro.lceda.cn/editor#id=aaee6adadff3432dbd10a075a29bedb0,Bili_Robot
210,TYPE-C转HDMI+USB3.1+PD,https://oshwhub.com/aknice/type-c-zhuan-huan-qi,https://pro.lceda.cn/editor#id=15d7c49fdb8d48128b88c66e74049670,TYPE_C转HDMI+USB3.1+PD
211,3D裸眼风扇,https://oshwhub.com/qinzr/3Dluo-yan-feng-shan,https://pro.lceda.cn/editor#id=3bef2766ab2446bd8f2c110b1fdd2b28,3D裸眼风扇
212,可乐充电宝4.0(带无线充),https://oshwhub.com/big_big_a/ke-le-chong-dian-bao-dai-wu-xian,https://pro.lceda.cn/editor#id=8dd2397d8e7b4b0d990c6e2fe0e51087,可乐充电宝4.0(带无线充)
213,【毕业设计】履带四足复合机器人,https://oshwhub.com/PCBguy/2e3UWJAkJbkpLge9zfKt6Q9YRR9SX1Nb,https://pro.lceda.cn/editor#id=a20359c3646346e1a11eb9e653c83425,_毕业设计_履带四足复合机器人
214,初音未来,https://oshwhub.com/ls12864/lan-ya-yin-xiang-2,https://pro.lceda.cn/editor#id=6ea55782a0eb41f3b9d977112d6a943f,初音未来
215,PCIe 转四盘位 U.2 背板和硬盘笼,https://oshwhub.com/lithium/pcie_to_4x_u2_8639_fire51,https://pro.lceda.cn/editor#id=7f0f40d8a70c4aa6bff0f32c53e3f8a6,PCIe_转四盘位_U.2_背板和硬盘笼
216,3D打印机klipper控制板 Mini E3S6,https://oshwhub.com/xiao5333/3dda-yin-ji-klipperkong-zhi-ban,https://pro.lceda.cn/editor#id=59949cc6d7c54c42887e75034790d85f,3D打印机klipper控制板_Mini_E3S6
217,征集令 |LED时钟,https://oshwhub.com/supermeuser/led-shi-zhong,https://pro.lceda.cn/editor#id=f435dc3d05514770badd90858ff10cfb,征集令__LED时钟
218,"""像素盒子""触摸屏LED灯板",https://oshwhub.com/shukkkk/led-chu-mo-ban,https://pro.lceda.cn/editor#id=e14ec4d62caf4c5dabde6e155593882b,_像素盒子_触摸屏LED灯板
219,征集令 |物联网8x8炫彩随心屏,https://oshwhub.com/dwcvwcv/8x8-xuan-cai-pin-pu-deng,https://pro.lceda.cn/editor#id=a7332aa65e164e4a81fb83fb251cf2d5,征集令__物联网8x8炫彩随心屏
220,简易小手表~,https://oshwhub.com/eedadada/chappie2,https://pro.lceda.cn/editor#id=e246223592d64efebee675749387561e,简易小手表~
221,VFD-LITE时钟,https://oshwhub.com/jd3096/VFD-CLOCK-MICROPYTHON,https://pro.lceda.cn/editor#id=434b1bacd62e49ac82aec2782ec12da8,VFD_LITE时钟
222,[B数显示器]B站百万粉丝灯牌！,https://oshwhub.com/supermeuser/fans_lamp,https://pro.lceda.cn/editor#id=56ab3ff1f78144fc937263c93ceedd7a,[B数显示器]B站百万粉丝灯牌！
223,2、电动车100V,https://oshwhub.com/zhou1236/2-dian-dong-che-100v,https://pro.lceda.cn/editor#id=169923c803744757ab2eb8a398609466,2、电动车100V
224,SATA 6Gb/s 转 USB3.1 Gen1-JMS578,https://oshwhub.com/aknice/jms578-demo,https://pro.lceda.cn/editor#id=d6aec5c814904d2ca03e9435f502d2f1,SATA_6Gb_s_转_USB3.1_Gen1_JMS578
225,STM32动量轮平衡自行车,https://oshwhub.com/bonus/stm32_bike,https://pro.lceda.cn/editor#id=b60eed0c16ba47789406d12645d33fa4,STM32动量轮平衡自行车
226,Hollow-Clock-Plus 秒针、分针、时针、一个都不能少！,https://oshwhub.com/bonus/hollow-clock,https://pro.lceda.cn/editor#id=3f0472739ef44a13bef6486b0956890b,Hollow_Clock_Plus_秒针、分针、时针、一个都不能少！
227,可以Homekit开关电脑、显示频谱律动的神之眼,https://oshwhub.com/planevina/esp32-s3-homekit-shen-zhi-yan,https://pro.lceda.cn/editor#id=a466f27d8a5a4a35bf435ec0af7f88f3,可以Homekit开关电脑、显示频谱律动的神之眼
228,便携气泵 ESP32 CS1237 Nokia_5110,https://oshwhub.com/xiaohuafeixia/pian-xie-qi-beng-ESP32-CS1237-No,https://pro.lceda.cn/editor#id=c71bfa2960664925afa4ff770bdac9ef,便携气泵_ESP32_CS1237_Nokia_5110
229,4G遥控车，无限距离控制,https://oshwhub.com/le12138/40yuan-da-zao-4Gyao-kong-ju-wu-x,https://pro.lceda.cn/editor#id=33766ddfea284920b93afb1084cb749e,4G遥控车，无限距离控制
230,TagCube，支持NFC无线供电的5x7LED点阵定制名片,https://oshwhub.com/metro/tagcube,https://pro.lceda.cn/editor#id=1b1287e467834d8b880d3b92fb85ed78,TagCube，支持NFC无线供电的5x7LED点阵定制名片
231,迷你掌上平衡车miniBot,https://oshwhub.com/leannn/minibot,https://pro.lceda.cn/editor#id=3190d99d2b674ddfa22133e43a445df8,迷你掌上平衡车miniBot
232,【已验证】J-Link V9 Base /jlink,https://oshwhub.com/travellium/J-Link-V9-Base,https://pro.lceda.cn/editor#id=455376fe1e554b31a02f7aaef62a13c0,_已验证_J_Link_V9_Base__jlink
233,Homekit 多合一传感器,https://oshwhub.com/gbigcousin/Homekit-ren-zai-wen-shi-du-zhuan,https://pro.lceda.cn/editor#id=c85d1548a5064f9c83d6a146799aadca,Homekit_多合一传感器
234,基于【立创梁山派】的避障循迹蓝牙小车,https://oshwhub.com/yuzisoft/ji-yu-li-chuang-liang-shan-pai-d,https://pro.lceda.cn/editor#id=7c4a14262ea844ce9c6ff7c1bd54d1e1,基于_立创梁山派_的避障循迹蓝牙小车
235,立创面板打印|(网红灯)仿电气灯桌面摆件,https://oshwhub.com/23studio/deng-xiang,https://pro.lceda.cn/editor#id=62fafe0d5665410bb42cf6e583137eeb,立创面板打印_(网红灯)仿电气灯桌面摆件
236,魔刻版胡桃摇,https://oshwhub.com/1102070a/mo-ke-ban-hu-tao-yao,https://pro.lceda.cn/editor#id=bc8c491a57c24db0a2e61f5916c6ba29,魔刻版胡桃摇
