index,path,name
1997,\a12211221\yuan-ban-chameleon-ultra-ban-yun,chameleon_ultra_复刻版_
1998,\li-chuang-kai-fa-ban\tai-shan-pai-di-bu-4g_hub2-0_et100_hs-kuo-zhan-ban,泰山派底部4G_HUB2.0_ET100_HS扩展板
1999,\azunya\usb-to-fingerprint-8pin-fpc,Windows_Hello_指纹模块转接板
2000,\gejiji\lxbsz-flight-control,LXBRC_STM32F405飞控
2001,\buff_x\wu-xian-daplink,基于esp32c3的无线daplink
2002,\wudiwangzhe\sky-star-learning-extension-boar,天空星学习扩展板
2003,\xiao_wine\stc8h8k64u-development-board,STC8H8K64U开发板
2004,\xinxiangjueming\gl3224-duan-ti-sd-zi-dan-tf,GL3224_USB_3.0读卡器
2005,\264xry\zhi-liu-dian-ji-diao-su-qi-10-60v_20a,直流电机调速器20A开关马达控制器10V_60V_无级变速
2006,\linscon\esp32_cd_player,ESP32_CD播放器
2007,\duanyll\ch334-kvm-hub,CH334F_双上行切换_USB_Hub
2008,\lsz642414534\axp209-cha-ba-ban-ben,全志AXP209电源管理模块插拔版本
2009,\juno_eda\nfc_card_2024-06-07_23-28-45,北航2024毕业NFC卡片
2010,\sjncj\li-chuang-kai-fa-ban-zhi-neng-xiao-che,基于梁山派&STM32单片机的智能兼容小车
2011,\ikitursa\rt1064-zhu-kong,智能汽车竞赛_视觉组RT1064控制板
2012,\hlcm\raspberry-pico-2,RP2350_开发板_pi_pico_2
2013,\geniusgodu\digital-oscilloscope,#训练营#数字示波器
2014,\course-examples\daplink-xia-zai-qi,DAPLINK下载器
2015,\wowowo123\di-er-ban-ben-fpc-bo-mo-kai-guan-mian-ban-20240809,立创FPC薄膜开关面板_成本仅需300元
2016,\myjuly\e72-cc2652p-z2m,E72_CC2652P_Z2M
2017,\82630a\lcd-bl-240805,LCD_BL_240805
2018,\creazy_pcb\temperature-and-humidity-monitor,温湿度监控
2019,\iiiv\aim61-32s-core-board,AI_M61_32S核心板
2020,\roof\tarzan-based-system,基于泰山派的小手机
2021,\retong\hui-du-chuan-gan-qi-7-8-12-lu,灰度传感器（7、8、12路）
2022,\pdskill\fu-jiang-yao-kong,福匠遥控——射频管家升级版支持全频段(已验证)
2023,\tainlbuql\sct2450-step-down-module,SCT2450降压模块
2024,\qingmeijiupiao\2024-wu-liu-qi-zhong-ji,2024物流起重机创意赛19S作品开源
2025,\a1211\wu-yuan-feng-ming-qi-di-dian-ping-chu-fa,无源蜂鸣器（低电平触发）
2026,\sasf\output-protection-circuit-circui,输出保护电路电路
2027,\z952772712\ch340c-burner,CH340C烧录器
2028,\wudiwangzhe\warm-winter-thermometer,暖冬温度计
2029,\huerli\du-ka-qi,GL3224读卡器
2030,\fushenxiao\liangshanpai-smart-car,基于梁山派的智能小车
2031,\crescent_moon\19th-national-college-students-i,19届全国大学生智能车竞赛独轮组主板
2032,\fushenxiao\xiao-xiong-pai-bear-pico-h2821-kuo-zhan-ban,小熊派BearPi_Pico·H2821扩展板
2033,\kurachan\new-project_2024-07-29_14-38-33,n20电机小手电
2034,\intentz\shou-yin-ji-v1,调频收音机
2035,\ch108\sc8201-tong-bu-sheng-ya,SC8201_大功率同步升压模块
2036,\huantianxiang\stm32-xiao-che,STM32小车
2037,\patrickshih\moxon-mo-ke-sen-tian-xian-ye-yu-wu-xian-dian,MOXON莫克森天线支架板_业余无线电
2038,\huantianxiang\esp32-shou-biao,ESP32手表
2039,\yzp_666\voltage-and-ammeter-based-on-cw3,基于CW32_的电压电流表
2040,\2022-2wangxiong\stc32-development-board,STC32模拟QC电源
2041,\walkman1234561\cw32f030c8t6-based-voltage-and-a,基于CW32F030C8T6的电压电流表
2042,\crescent_moon\drv8701e-dc-brush-motor-drive,DRV8701E直流有刷电机驱动
2043,\202-0202\ch32v307-zhu-ban-qing-liang-hua,_智能车竞赛_CH32V307主板（轻量化）
2044,\sleppy\mp2338,MP2338
2045,\mark33\base-on-p150cpro,基于《P150C_Pro_D数控电子负载》修改版
2046,\azunya\ch32x033f8p6,CH32X033_开发板
2047,\zc600\led,USB供电触摸调光灯
2048,\kerua\toast-driver-tf-card1,唱片读卡器——GL823K
2049,\csey21\ping-heng-xiao-che,_毕设_平衡小车
2050,\alphakappa666\Minnan-Polytechnic-Campus-Card,闽南理工校园卡
2051,\tiger4849\power-ac-ac,_Open_2024年电赛a题
2052,\lambda_zhang\cxn0102,cxn0102投影仪
2053,\lhhhwinnie\TP4056,TP4056锂电池充放保护模块_0805封装手残党必备_
2054,\renshengruomeng\xcjxwp,4轴3D打印机控制板
2055,\337qqx\stc-development-board,stc_开发板
2056,\ikalyes\surfacepro4-zhi-qu,SurfacePro4屏幕驱动板
2057,\nazarite\23-jie-robocon-xing-zhe-r1-zheng-che-dian-lu-she-ji,23届robocon行者R1整车电路设计
2058,\mlm520\2-4g-si-tong-dao-yao-kong-_-fa-she-duan-_-jie-shou-duan,2.4G四通道遥控_发射端_接收端
2059,\yaoyuqiang\zhi-neng-chuang-lian,智能窗帘
2060,\the_loooooonger_the_better\dian-wen-pai-gai-zao,小型充电设备改装锂电池
2061,\2822154190hwy\lm317-kuo-liu,lm317扩流6.5A
2062,\teddy2009\mcu-creative-competition-core-bo,单片机创意大赛_核心板
2063,\bianxueru\1712472a-jialichuang-activity-simple-digital-oscilloscope,#嘉立创训练营#_1712472A_#简易数字示波器
2064,\mksss\24g-remote-control-based-on-stm3,基于stm32的2.4G遥控器
2065,\jijia022\simple-oscilloscope-5885266a,#训练营#简易示波器_复刻
2066,\panbing\temp-detector,#第九届立创电赛#ESP32_S3低功耗墨水屏室内空气监测仪
2067,\yjmwxwx\mspm0l1306-zhuan-jie-ban,MSPM0L1306转接板电容电感测量
2068,\soulhand\mpu6500,MPU6500模块
2069,\o0v0o\hua-wei-jian-pan-wu-xian-chong-dian-pai-xian,华为键盘无线充电排线
2070,\nazarite\dcdc,DCDC
2071,\tangyz\ch9340c,CH9340C__串口模块Type_C转TTL_3.3V、5V
2072,\soulhand\dao-jian-shen-yu-_-jian-1_2024-01-09_01-26-04,刀剑神域_剑1
2073,\zengxianhui\ce-shi-ban,使用HS8836A的USB2.0HUB
2074,\c850564\power-converter,电源变换器
2075,\xiaocc22\jie-kou-zhuan-huan-jian-ce-qi,接口转换检测器
2076,\vanishingdice\long-time-camera,延时相机
2077,\jinleili\scalable-temperature-and-humidit,基于STC8H8K64U_LQFP32的可扩展温湿度计
2078,\carele\m-2-wifi-a-e-key-to-m-2-nvme,M.2_WIFI(A+E_Key)_to_M.2_NVME转接板
2079,\seanpu\max9537,ESP32基于ns4168_的双声道I2S功放板
2080,\jie326513988\tian-qi-mo-shui-ping-sd-ka-v2-42,_专业版_V2.43_2.9寸SD墨水屏阅读器
2081,\lxcxh\sas_8643_pro,8643转SATA_SAS硬盘背板（集合）
2082,\lxcxh\p9d_ix_pciex16_x8x8,PCIE拆分卡___X16拆X8+X8，X8拆X4+X4
2083,\aknice\ms9601,HDMI_3进1出切换器_MS9601
2084,\yizhidianzi\ev2400_based-_f5529,[已验证]基于MSP430F5529的EV2400_Lite
2085,\aisn\stc32g12k128-64lqfp-64-based-dev,STC32G12K128_35I_LQFP48的最小系统板
2086,\qq2711185814\igt6-kai-fa-ban,STM32F407IGT66最小系统开发板
2087,\laotudou\ji-yu-lm2596-de-5v-3-3v-dian-yuan-mo-kuai,基于LM2596的5V_3.3V电源模块
2088,\zoujingyu\stc32g12k128-core-board-imitatio,STC32G12K128核心板_模仿_
2089,\chxaitz\pcb-si-yin-tai,PCB丝印台
2090,\qq2711185814\mpu6050,MPU6050模块，兼容市面上的MPU6050陀螺仪
2091,\goldenfish\ip5306-chong-fang-yi-ti-5v2a-li-dian-chi-guan-li-mo-kuai-ke-tie-pian,IP5306冲放一体5V2A锂电池管理模块（可贴片）
2092,\zhongye\lichuang-sky-star-control-class-,立创天空星控制类拓展板
2093,\zcl-2028\desktop-temperature-and-humidity-detector,#第九届立创电赛#桌面温湿度显示仪
2094,\kaqi166\question-g-of-2024-electric-race,2024电赛g题_基于天空星stm32f401
2095,\lh118\jyszsbq5547085a,#训练营#简易数字示波器_低成本mini
2096,\wen_rou_l\ji-yu-stm32f030c8t6-de-ke-diao-dian-yuan-he-dian-biao,基于stm32f030c8t6和mc34063的可调电源和电压表
2097,\liaoxuduan\simple-digital-oscilloscope,#训练营#简易数字示波器
2098,\hobbh\south-engineering-campus-lighting-painting,南工程校园灯光画
2099,\litianyu1\di-jiu-jie-li-chuang-dian-sai-zhuo-mian-wen-shi-du-jian-ce-yi-type-c-chong-dian,第九届立创电赛#桌面温湿度监测仪Type_c充电6925297A
2100,\opensourcesncr\open-art-ping-mu-kuo-zhan-ban,Open_ART屏幕扩展板
2101,\opensourcesncr\jw5033-tie-pian-jiang-ya-mo-kuai,JW5033贴片降压模块
2102,\opensourcesncr\nae12s17-jiang-ya-mo-kuai,NAE12S17降压模块
2103,\v6760hu\nandopen-yuan-ban,NANDov4.0V4.1方案版主控采用CH32F207VCT6
2104,\icecreamx89\8-14-cun-ses4-se-jia-qian-qu-dong-ban,8.14寸SES4色价签驱动板
2105,\xaiomao\tai-qian-kong-zhi-ban,35闭环步进电机驱动板&&台钳控制板
2106,\sswlz\breadboard-mini-power-supply,面包板迷你电源
2107,\tomtang3568\high-power-dc-buck-charger-based-on-single-sw3538s-and-dual-sw3526,基于单路SW3538S+双路SW3526的大功率直流降压充电器
2108,\loveliang\stc8h8k64u-32g12k128-zui-xiao-xi-tong-gai-jin,STC8H8K64U_32G12K128最小系统改进
2109,\ltdevil\24ti_a_hustp07,2024电赛A题硬件方案——湖北省一P07
2110,\humphreylin\stm8s005c6t6-kai-fa-ban,STM8S005C6T6开发板&彩色丝印&雷神
2111,\mlm520\a1m_x-zhou-qu-dian-ban,拓竹A1M_X轴取电板
2112,\rain623\scp4-in-1nfc-card,SCP_4合1NFC卡片
2113,\brian_3\mechanical-seal,自动对时印章
2114,\wanfang\sw3538-chong-dian-mo-kuai,sw3538充电模块
2115,\departurement\ymillshandlecountroller,炫酷编码器控制器
2116,\felix-m\60-zhi-lie-_2024-04-30_16-10-18,60直列分体键盘，kmk双模方案
2117,\akatsuki7099\ft2232_20pinoutlet,CJMCU_FT232_20PinOutlet
2118,\gulin2023\lnpu-liao-ning-shi-you-hua-gong-da-xue-nfc-ka,北京市商业学校__NFC卡
2119,\hualazimo7\sd2sp2-2-0,NGC用tf卡套SD2SP2_2.0
2120,\wanfang\bian-xie-shi-re-feng-qiang,便携式热风枪控制器
2121,\ali2000\mcu-creative-design-competition-,单片机创意设计大赛_核心板
2122,\roudragon\c706596_-sheng-ya-dc-dc-xin-pian-fang-an-yan-zheng-ban-xiao-feng-zhuang-1_2024-04-22_14-30-16,一节小号锂电池集成板
2123,\javahou\dan-xin-li-dian-chi-rong-liang-ce-shi-v1-3,高精度_低温飘_锂电池容量测试v1.3
2124,\hongxiyou\esp32s3_cam,ESP32S3_CAM
2125,\xact\usb-zhuan-rs485-dian-qi-ge-li,工业现场调试利器_电气隔离USB转RS485_
2126,\hjz001\chong-shui-zhu-kong,水箱水位控制器
2127,\xie-ronghong\24-nian-dian-sai-g-ti-_-jian-yi-lu-yin-ping-bi-xi-tong,24年电赛G题_简易录音屏蔽系统
2128,\jiajun.gao\STM8S003F3chaomi-ni-ji-tong,_开源_STM8S003F3超迷你系统
2129,\jiajun.gao\ren-yi-dian-zi-chan-pin-yi-gai-T,_开源_任意电子产品易改Type_充电的模块
2130,\jiajun.gao\jian-yi-tai-yang-neng-deng-kong-,_开源_超迷你大功率太阳能灯控制板
2131,\aaccbb\os-slm6305-chong-dian-qi,SLM6305_4.2V2A宽压输入充电器
2132,\heyh\ch32_daplink_0402,基于CH32的DapLink_0402版
2133,\halo1699\esp32-c3-shi-yin,esp32_c3_视音
2134,\323380cc\stc8h1k08-wen-shi-du-jian-ce,基于STC8H1K08的温度检测
2135,\course-examples\jian-yi-wen-shi-du-jian-ce-yi-li-chuang-shang-cheng-xun-lian-ying,简易温湿度检测仪_立创商城训练营
2136,\qq82871836\temperature-and-humidity-detector,#第九届立创电赛#物联网温湿度计
2137,\csl9264\simple-oscilloscope,#训练营#简易示波器
2138,\xiao_wine\yi-yan-zheng-ip6557-dan-c-kou-140w,IP6557_单C口_PD140W
2139,\rgddma\shu-mei-pai-zero2w-ups-dian-yuan,鲁班猫0W__lubancat_UPS电源
2140,\edanbplus\stc32-development-board,制冷杯座
2141,\mush99\csps-atx-server-intelligent-powe,低成本服务器智能电源CSPS_ATX
2142,\baymax1\simple-digital-oscilloscope-project-5632519a-based-on-lichuang-gd32,#训练营#基于立创GD32的简易数字示波器项目5632519A
2143,\humphreylin\12s-ping-heng-kou-zhuan-jie-ban,12S平衡口转接板
2144,\alaskachinese\lm393-shuang-lu-bi-jiao-qi-mo-kuai,LM393双路比较器模块
2145,\cybxld\stc32g12k128-development-board,STC32G12k128开发板
2146,\baobaoa\compatiblemv-ov2640,CompatibleMV_OV2640
2147,\syske\7L5S3cM12t8euqRi6ylftf59yqr5j7Js,linux_card
2148,\ftp_li\stc32g12k128-lqfp64-core-edition,STC32G12K128_LQFP64核心版_串口下载
2149,\yy28\smart-car-drv8701-dual-drive-ope,智能车_DRV8701双驱开源
2150,\wind1562\simpleams,SimpleAMS
2151,\xwuhuanying\micro-power-solar-up-down-pressu,微小功率太阳能升降压
2152,\wei-lai-dian-zi-gong-zuo-shi\dan-pian-ji-stc89c52-si-qu-zhi-neng-xiao-che-she-ji,_单片机_STC89C52四驱智能小车设计
2153,\lizhimingzhi_hi\stc12c5a60s2-development-board,基于STC8H8K64U的STC_UNO_R1
2154,\kongyouxether\stm32f407zgt6-zui-xiao-xi-tong-ban,STM32F407ZGT6核心板
2155,\xxfxfxfxfdx\usb-serial-ch340n,小体积USB转串口
2156,\fan52\esp32-s3-wroom-1-module-pin-adap,ESP32_S3_WROOM_1模组管脚转接板
2157,\otto1230\pd3.0-charger-v1.0,PD3.0快充模块——三选一整合版_V1.0
2158,\yoshino\voron2-4-dian-ji-zuo,Voron2.4_松下A6_电机座
2159,\laobainb\temperature-and-humidity-meter,#第九届立创电赛#温湿度计
2160,\wangyazhu\temperature-and-humidity-detector,#第九届立创电赛#温湿度检测仪
2161,\zbxn\zhuo-mian-wen-shi-du-jian-ce-yi,#第九届立创电赛#温湿度检测仪
2162,\lin_xiaoyan\cw32-low-power-car-ink-display-screen,#第九届立创电赛#ESP32C3&T113环境温湿度采集与监控板
2163,\liujianqi1688\yi-wei-lian-wifi-guan-deng-shen-qi-dan-tong-dao-ban-dai-ka-qian,易微联WIFI关灯神器单通道86盒版（全面升级更好用）
2164,\chxs2000\feng-ya-shi-dian-nao-san-re-qi-_2024-07-01_22-35-42,压风式电脑散热器_调速主板
2165,\flyingwei\stc8h2k32u-isp-project_2024-07-21_23-04-53,USB转双串口学习板_迷你版
2166,\theapocalypse\12v-jiang-5v-dian-yuan-mo-kuai,排烟照明风扇
2167,\hd_cjt\diy-simple-digital-oscilloscope,#训练营#DIY简易数字示波器
2168,\fox-box\cai-se-si-yin-nfc-biao-qian,NFC标签_彩色丝印
2169,\akatople\2024_H_in_7_29,2024电赛H题定制小车（参赛用）
2170,\lijinlei0907\temperature-collector-based-on-s,基于STC15W408AS和DS18B20的温度采集器
2171,\lijinlei0907\stc8h-ws2812-color-control-board,基于STC8H8K64U的WS2812彩灯控制开发板
2172,\yuanyingyan\stm32h743iit6-he-xin-ban,STM32H743IIT6_核心板
2173,\hjh142857\temperature-and-humidity-sensor,#第九届立创电赛#高颜值触摸温湿度传感器
2174,\likeyou\mspm0g3507,2024电赛MSPM0G3507开发板
2175,\nnnno\blr8812af1-di-ban-open,BLR8812AF1底板_open
2176,\expert\zi-zhi-han-jie-feng-shan,多功能焊接过滤风扇
2177,\32c89\jiang-ke-xie-di-ban-stm32_v2,STM32开发板兼容江科大
2178,\azunya\esp32-s3-devkitc-1,ESP32_S3_DevKitC_1
2179,\l_tian_yu\li-chuang-liangshan-school-devel,立创梁山派开发板
2180,\xiaoyuowo\stc8051u-minimum-system-board,stc8051u最小系统板(两个版本！)
2181,\chaosgoo\firdayink-rec,这是Friday_Ink,_一个带有周五检测的电子墨水屏日历.
2182,\hantsycoun\stc32-development-board,STC32开发板
2183,\wesdxyhgbv\zhuo-mian-wen-shi-du-yi,桌面温湿度仪
2184,\wenlii\led-5050rgb_v1,五彩流水灯_LED_5050RGB
2185,\dusushuai\zheng-fu-dian-ya-mo-kuai,SX1308固定5V正负电压模块
2186,\chatgpt123\wen-shi-du-jian-ce,温湿度检测
2187,\vdvc\220v-12v-30w-pu-tong-dian-yuan,220V_12V_30W普通电源
2188,\vdvc\stm32f103c8t6-led-xian-shi-ban-han-jie-chu-mo-ping-kuan-tf-ka-cun-chu-qi,STM32F103C8T6_TFT焊接触摸屏+TF卡+存储器
2189,\liujianqi1688\tao-ci-shu-ma-guan-dian-zi-shi-zhong,陶瓷LED电子时钟
2190,\jun_1234\temperature-and-humidity-detection-instrument,基于stm32低功耗桌面温湿度检测及阈值报警装置
2191,\awsllllll\ch552-jian-pan-dai-led,CH552G九键小键盘
2192,\suct-song\zhuo-mian-wen-shi-du-jian-ce-yi,桌面温湿度检测仪
2193,\qq2568884002\simpler-and-higher-power-heating,制做更简单，功率更高的加热台
2194,\wesd\ct7601sr-usb-sheng-ka,CT7601SR_USB声卡
2195,\wesd\bga291-u-pan,BGA291高速U盘
2196,\wesd\pex8748_,PEX8748_PCIE扩展卡
2197,\user_cecilia\stc8g1k08a_board,STC8G1K08A_board
2198,\tc-2005\temperature-and-humidity-detector,#第九届立创电赛#温湿度检测仪
2199,\lovelessing\eg1151-da-gong-lv-sheng-jiang-ya-dian-yuan,EG1151大功率升降压电源
2200,\hotant\wireless-temperature-and-humidity-detector-414381a,#第九届立创电赛#无线温湿度检测仪_414381A
2201,\az123_0\stc32stc32g12k128-development-bo,STC32G12K128开发板
2202,\q3048018077\3255-gong-fang,3255数字功放
2203,\brynda_cameron\xin-xin-nian-nian-ke-ai-xiao-ye-deng,stm32无极调光灯
2204,\yc_chen\rk-pd-change-test,泰山派PD充电&放电+电量计方案验证
2205,\xinxiangjueming\rts5170-tf-sd-c-mu-zuo,RTS5170_TF_SD_C母座_读卡器
2206,\caneve\xian-xing-yao-gan-shu-biao,线性摇杆鼠标
2207,\vinsentbx\eps32-test,带有电池管理的esp32开发板
2208,\zoulidezhanghao\eeone-roller-development-board,EEOne_一个_______的ESP32开发板
2209,\magical_jejbd\chao-ji-xiao-feng-shan-zheng-shi-ban,超级小风扇
2210,\xinxiangjueming\emmc-xin-pian-kai-fa-ban,emmc153转接TF_下压座
2211,\azunya\ch592f-cr1220,纽扣电池蓝牙温湿度计CR1220+CH592F+SHT40
2212,\lzq266811\di-jiu-jie-li-chuang-dian-sai-wen-shi-du-jian-ce-yi-xun-lian-ying-7606698a-0711,#第九届立创电赛#温湿度检测仪训练营7606698A_0711
2213,\keha\rui-sa-pin,#第八届立创电赛#瑞萨RA平衡小车
2214,\keha\environment-detection-clock-and-weighing,#第九届立创电赛#环境检测时钟_and_称
2215,\5430km\temperature-and-humidity-measuring-instrument,#第九届立创电赛#温湿度测量
2216,\shangsgq\stacked-cat-development-board,STC8H8K64U开发板
2217,\baobao123\sc8701_2024-05-23_22-09-47,SC8701_2024_05_23_22_09_47
2218,\ygzyx\stc8h4k64tlcd-touch-control-deve,STC8H4K64TLCD触摸控制开发试验板
2219,\azunya\air724ug-core,4G短信转发器___合宙_Air724UG_开发板
2220,\wygxjs\ji-yu-stm32g030k6t6-xin-pian-shi-yong-sheng-si-rui-chuan-gan-qi-de-wen-shi-du-jian-ce-yi,#第九届立创电赛#温湿度测量仪，
2221,\flash_ysb\zhuo-mian-wen-shi-du-jian-ce-yi,#第九届立创电赛#温湿度检查仪
2222,\golden_nianhua\temperature-and-humidity-detector,#第九届立创电赛#温度湿度气压检测仪
2223,\lemonx29\drv8313-qu-dong,DRV8313驱动小系统板
2224,\kopfhanger\mian-guan-feng-kang-guo-zai-h743-fei-kong-v1-0,免灌封抗过载h743飞控V1.0
2225,\swtman\smart-devices,#第九届立创电赛#室内温湿度计
2226,\zzry\temperature-and-humidity-detector,超级mini的Type_C温湿度检测器
2227,\manye666\74v-dual-lithium-battery-chargin,7.4V双节锂电池充电模块
2228,\dzy74\temperature-and-humidity-meter,#第九届立创电赛#温湿度遥控器
2229,\zphyer\xing-tie-zhuan-piao,PCB星铁专票
2230,\morinaka\funkey-b32g-kai-yuan-zhang-ji-quan-zhi-t113-s3,FunKey_B32G开源掌机（全志T113_S3）
2231,\xrdsxxc\rt7272buck-step-down-power-modul,rt7272_buck降压电源模块
2232,\ahfxch\remote-control-car-based-on-stm3,基于stm32遥控小车
2233,\yunqianyu\stc-somatosensory-gimbal,STC体感云台
2234,\amber321\temperature-and-humidity-display,#第九届立创电赛#温湿度显示器
2235,\hjh142857\simple-gd32-based-oscilloscope-project-4390117a,#训练营#基于GD32的简单示波器项目4390117A
2236,\xinxiangjueming\tf-ka-zhuan-sd-ka,EMMC转SD__BGA153下压座
2237,\leojun\desktop-temperature-and-humidity-mpython-esp32,#第九届立创电赛#_桌面温湿度计Ultra_Pro_
2238,\22325150426xyy\environment-detection-and-contro,基于STC32G的环境检测控制
2239,\double_mumu\4tong-dao-ge-li-usb-hub,4通道隔离USB_HUB集线器
2240,\clistery\usbasp-atmega8a,USBasp
2241,\frostautumn\frpb-csps-06a-ky,_霜秋凛然_CSPS服务器电源电源笼FRPS_06A
2242,\flyingwei\dcdc-project_2024-06-10_21-35-38,DCDC_Project_2024_06_10_21_35_38
2243,\huoying123456\tg-ban-1969-gong-fang-dai-dian-yuan,TG版1969功放带电源
2244,\longxiangam\rp2040_arcade,rp2040_arcade
2245,\my_lidesigner\mpr121,MPR121触摸板
2246,\alphacc\alpha-charger-ads1262-sw3526-c00,4路高精度桌充
2247,\bio_abc\small-development-board,小小PCR仪_主控板
2248,\zjx444555\remote-control-underwater-fish-w,遥控水下看鱼相机
2249,\voidloop\2g4pcb-yagi-antenna,基于HFSS仿真重设计的2.4G_PCB八木天线
2250,\gg-aizhaji\based-on-stc8h8k64u-model-aircra,STC8H8K64U航模遥控器信号切换及WS2812控制器
2251,\chuqing16\usb-gong-lv-ji,USB功率计
2252,\zjx444555\ns1021_extender_for_usb2.0_480,NS1021_超远USB2.0(480)延长器
2253,\pboymt\power-supplier-with-qc-and-pd-trigger,QC_PD诱骗双路DC_DC降压电源
2254,\thelight\ch592x-zui-xiao-xi-tong-kai-fa-ban,CH592X最小系统开发板
2255,\bigbirdzzz\stc32g12k128-development-board,STC32G12K128开发板
2256,\morinaka\funkey-a32g-open-source-handheld,FunKey_A32G开源掌机（全志V3S）2层整板版本
2257,\liujianqi1688\lian-dian-qi-_2024-07-27_17-05-00,手机屏幕连点器点击器
2258,\yffan\cai-se-si-yin-hao-shi-cheng-shuang-pcb-shu-qian-chen-jin-ban,_彩色丝印_PCB书签——好“柿”成双
2259,\wyx24456\location-and-communication-servi,位置与通信服务模块
2260,\k6666\micropower-pwm-output,微功率PWM输出
2261,\nmgxgz\m2cb-stc32g,M2CB_STC32G
2262,\yelanxi\stc-mcu-creative-design-competit,STC8H8K64U最小系统板
